conference,year,season,paper_id,area_code,korea,institutions,types
VLSI,2025,S2025-26,T19-3,D3,0,,
VLSI,2025,S2025-26,T19-4,D3,1,,
VLSI,2025,S2025-26,C31-1,D7,0,,
VLSI,2025,S2025-26,C31-2,D7,0,,
VLSI,2025,S2025-26,C31-3,D7,0,,
VLSI,2025,S2025-26,C31-4,D7,1,Samsung,company
VLSI,2025,S2025-26,C32-1,C2,0,,
VLSI,2025,S2025-26,C32-2,C2,1,Yonsei Univ,university
VLSI,2025,S2025-26,C32-3,C2,0,,
VLSI,2025,S2025-26,C32-4,C2,0,,
VLSI,2025,S2025-26,C32-5,C2,1,Sungkyunkwan(SKKU),university
VLSI,2025,S2025-26,C33-1,C3,0,,
VLSI,2025,S2025-26,C33-2,C3,1,KAIST;KERI,institute;university
VLSI,2025,S2025-26,C33-3,C3,1,Hanyang Univ,university
VLSI,2025,S2025-26,C33-4,C3,0,,
VLSI,2025,S2025-26,T20-1,D2,0,,
VLSI,2025,S2025-26,T20-2,D2,1,Samsung,company
VLSI,2025,S2025-26,T20-3,D2,0,,
VLSI,2025,S2025-26,T20-4,D2,0,,
VLSI,2025,S2025-26,T20-5,D2,1,SK hynix;KAIST,company;university
VLSI,2025,S2025-26,T21-1,D3,0,,
VLSI,2025,S2025-26,T21-2,D3,0,,
VLSI,2025,S2025-26,T21-3,D3,0,,
VLSI,2025,S2025-26,T21-4,D3,0,,
VLSI,2025,S2025-26,T22-1,D1,0,,
VLSI,2025,S2025-26,T22-2,D1,0,,
VLSI,2025,S2025-26,T22-3,D1,0,,
VLSI,2025,S2025-26,T22-4,D1,0,,
VLSI,2025,S2025-26,T23-1,C3,0,,
VLSI,2025,S2025-26,T23-2,C3,0,,
VLSI,2025,S2025-26,T23-3,C3,0,,
VLSI,2025,S2025-26,T23-4,C3,1,KAIST;Kyungpook Nat'l,university
VLSI,2025,S2025-26,T23-5,C3,1,KAIST,university
